horario,numero,cor
11:57:53,0,B
11:57:44,4,V
11:57:41,5,V
11:57:23,6,V
11:57:14,6,V
11:57:11,3,V
11:57,0,B
11:57,5,V
11:56:53,11,P
11:56:44,7,V
11:56:41,0,B
11:56:23,7,V
11:56:14,2,V
11:56:11,1,V
11:56,1,V
11:56,3,V
11:55:53,8,P
11:55:44,5,V
11:55:41,7,V
11:55:23,3,V
11:55:14,9,P
11:55:11,5,V
11:55,1,V
11:55,0,B
11:54:53,10,P
11:54:44,5,V
11:54:40,10,P
11:54:23,4,V
11:54:14,11,P
11:54:10,8,P
11:54,8,P
11:54,13,P
11:53:53,11,P
11:53:44,7,V
11:53:40,6,V
11:53:23,7,V
11:53:14,4,V
11:53:10,5,V
11:53,8,P
11:53,7,V
11:52:53,9,P
11:52:44,1,V
11:52:40,2,V
11:52:23,2,V
11:52:14,11,P
11:52:10,13,P
11:52,5,V
11:52,7,V
11:51:53,13,P
11:51:44,6,V
11:51:40,6,V
11:51:23,7,V
11:51:13,1,V
11:51:10,5,V
11:51,9,P
11:51,2,V
11:50:53,14,P
11:50:43,2,V
11:50:40,0,B
11:50:23,6,V
11:50:13,5,V
11:50:10,11,P
11:50,5,V
11:50,7,V
11:49:53,8,P
11:49:43,0,B
11:49:40,5,V
11:49:23,0,B
11:49:13,3,V
11:49:10,1,V
11:49,10,P
11:49,0,B
11:48:52,11,P
11:48:43,6,V
11:48:40,9,P
11:48:22,8,P
11:48:13,5,V
11:48:10,13,P
11:48,3,V
11:48,7,V
11:47:52,13,P
11:47:43,2,V
11:47:40,11,P
11:47:22,4,V
11:47:13,2,V
11:47:10,4,V
11:47,13,P
11:47,9,P
11:46:52,4,V
11:46:43,10,P
11:46:40,7,V
11:46:22,1,V
11:46:22,13,P
11:46:13,7,V
11:46:10,11,P
11:46,6,V
11:46,2,V
11:45:52,1,V
11:45:43,12,P
11:45:39,10,P
11:45:22,12,P
11:45:13,2,V
11:45:09,7,V
11:45,5,V
11:45,9,P
11:44:52,3,V
11:44:43,3,V
11:44:39,8,P
11:44:22,3,V
11:44:13,3,V
11:44:09,11,P
11:44,9,P
11:44,8,P
11:43:52,3,V
11:43:43,1,V
11:43:39,7,V
11:43:22,6,V
11:43:13,5,V
11:43:09,8,P
11:43,11,P
11:43,4,V
11:42:52,4,V
11:42:43,8,P
11:42:39,13,P
11:42:22,4,V
11:42:12,2,V
11:42:09,13,P
11:42,10,P
11:42,12,P
11:41:52,2,V
11:41:42,5,V
11:41:39,3,V
11:41:22,11,P
11:41:12,12,P
11:41:09,10,P
11:41,8,P
11:41,6,V
11:40:52,6,V
11:40:52,4,V
11:40:42,14,P
11:40:39,9,P
11:40:22,6,V
11:40:12,1,V
11:40:09,6,V
11:40,5,V
11:40,4,V
11:39:51,6,V
11:39:42,7,V
11:39:39,9,P
11:39:21,9,P
11:39:12,2,V
11:39:09,2,V
11:39,12,P
11:39,9,P
11:38:51,13,P
11:38:42,12,P
11:38:39,14,P
11:38:21,11,P
11:38:12,5,V
11:38:09,13,P
11:38,0,B
11:38,9,P
11:37:51,14,P
11:37:42,9,P
11:37:39,11,P
11:37:21,3,V
11:37:12,10,P
11:37:09,9,P
11:37,9,P
11:37,13,P
11:36:51,10,P
11:36:42,4,V
11:36:38,10,P
11:36:21,9,P
11:36:12,5,V
11:36:08,14,P
11:36,5,V
11:36,4,V
11:35:51,11,P
11:35:42,11,P
11:35:38,4,V
11:35:21,2,V
11:35:12,10,P
11:35:08,13,P
11:35,2,V
11:35,5,V
11:34:51,4,V
11:34:42,9,P
11:34:38,1,V
11:34:21,6,V
11:34:12,11,P
11:34:08,12,P
11:34,0,B
11:34,13,P
11:33:51,8,P
11:33:41,12,P
11:33:38,4,V
11:33:21,6,V
11:33:11,8,P
11:33:08,13,P
11:33,14,P
11:33,6,V
11:32:51,1,V
11:32:41,3,V
11:32:38,5,V
11:32:21,11,P
11:32:11,13,P
11:32:08,0,B
11:32,4,V
11:32,10,P
11:31:51,9,P
11:31:41,4,V
11:31:38,11,P
11:31:21,11,P
11:31:11,13,P
11:31:08,5,V
11:31,11,P
11:31,4,V
11:30:50,1,V
11:30:41,6,V
11:30:38,12,P
11:30:20,3,V
11:30:11,9,P
11:30:08,6,V
11:30,0,B
11:30,1,V
11:29:50,0,B
11:29:41,5,V
11:29:38,2,V
11:29:20,8,P
11:29:11,7,V
11:29:08,7,V
11:29,8,P
11:29,5,V
11:28:50,3,V
11:28:41,0,B
11:28:38,1,V
11:28:20,12,P
11:28:11,4,V
11:28:08,7,V
11:28,10,P
11:28,3,V
11:27:50,2,V
11:27:41,8,P
11:27:37,13,P
11:27:20,7,V
11:27:11,14,P
11:27:07,4,V
11:27,14,P
11:27,3,V
11:26:50,11,P
11:26:41,1,V
11:26:37,3,V
11:26:20,7,V
11:26:11,10,P
11:26:07,8,P
11:26,14,P
11:26,2,V
11:25:50,10,P
11:25:41,2,V
11:25:37,0,B
11:25:20,4,V
11:25:11,10,P
11:25:07,0,B
11:25,1,V
11:25,8,P
11:24:50,3,V
11:24:40,4,V
11:24:37,7,V
11:24:20,8,P
11:24:10,12,P
11:24:07,3,V
11:24,7,V
11:24,6,V
11:23:50,13,P
11:23:40,13,P
11:23:37,1,V
11:23:20,2,V
11:23:10,9,P
11:23:07,8,P
11:23:07,3,V
11:23,0,B
11:23,11,P
11:22:50,3,V
11:22:40,6,V
11:22:37,8,P
11:22:20,10,P
11:22:10,12,P
11:22:07,0,B
11:22,1,V
11:22,12,P
11:21:49,0,B
11:21:40,7,V
11:21:37,14,P
11:21:19,2,V
11:21:10,3,V
11:21:07,12,P
11:21,3,V
11:21,5,V
11:20:49,13,P
11:20:40,13,P
11:20:37,13,P
11:20:19,1,V
11:20:10,10,P
11:20:07,5,V
11:20,7,V
11:20,8,P
11:19:49,13,P
11:19:40,12,P
11:19:37,4,V
11:19:19,5,V
11:19:10,6,V
11:19:07,12,P
11:19,12,P
11:19,14,P
11:18:49,2,V
11:18:40,9,P
11:18:36,9,P
11:18:19,1,V
11:18:10,13,P
11:18:06,13,P
11:18,12,P
11:18,7,V
11:17:49,10,P
11:17:40,5,V
11:17:36,9,P
11:17:19,13,P
11:17:10,6,V
11:17:06,10,P
11:17,12,P
11:17,14,P
11:16:49,5,V
11:16:40,8,P
11:16:36,0,B
11:16:19,0,B
11:16:09,9,P
11:16:06,4,V
11:16,8,P
11:16,4,V
11:15:49,8,P
11:15:39,1,V
11:15:36,13,P
11:15:19,8,P
11:15:09,6,V
11:15:06,7,V
11:15,11,P
11:15,0,B
11:14:49,1,V
11:14:39,5,V
11:14:36,5,V
11:14:36,3,V
11:14:19,2,V
11:14:09,8,P
11:14:06,5,V
11:14,0,B
11:14,7,V
11:13:49,14,P
11:13:39,10,P
11:13:36,1,V
11:13:19,9,P
11:13:09,12,P
11:13:06,11,P
11:13,3,V
11:13,0,B
11:12:48,6,V
11:12:39,12,P
11:12:36,10,P
11:12:18,0,B
11:12:09,2,V
11:12:06,1,V
11:12,2,V
11:12,0,B
11:11:48,6,V
11:11:39,5,V
11:11:36,12,P
11:11:18,11,P
11:11:09,11,P
11:11:06,0,B
11:11,8,P
11:11,10,P
11:10:48,4,V
11:10:39,10,P
11:10:36,0,B
11:10:18,11,P
11:10:09,13,P
11:10:06,11,P
11:10,11,P
11:10,4,V
11:09:48,5,V
11:09:39,9,P
11:09:35,5,V
11:09:18,2,V
11:09:09,11,P
11:09:05,11,P
11:09,11,P
11:09,8,P
11:08:48,13,P
11:08:39,12,P
11:08:35,11,P
11:08:18,10,P
11:08:09,1,V
11:08:05,6,V
11:08,11,P
11:08,7,V
11:07:48,1,V
11:07:39,6,V
11:07:35,2,V
11:07:18,9,P
11:07:08,3,V
11:07:05,9,P
11:07,5,V
11:07,7,V
11:06:48,11,P
11:06:38,3,V
11:06:35,4,V
11:06:18,4,V
11:06:08,7,V
11:06:05,4,V
11:06,0,B
11:06,11,P
11:05:48,3,V
11:05:38,14,P
11:05:35,0,B
11:05:18,2,V
11:05:18,0,B
11:05:08,14,P
11:05:05,7,V
11:05,10,P
11:05,14,P
11:04:48,0,B
11:04:38,3,V
11:04:35,11,P
11:04:18,1,V
11:04:08,10,P
11:04:05,2,V
11:04,6,V
11:04,13,P
11:03:47,2,V
11:03:38,1,V
11:03:35,0,B
11:03:17,6,V
11:03:08,10,P
11:03:05,8,P
11:03,3,V
11:03,8,P
11:02:47,2,V
11:02:38,11,P
11:02:35,2,V
11:02:17,4,V
11:02:08,14,P
11:02:05,14,P
11:02,10,P
11:02,6,V
11:01:47,7,V
11:01:38,0,B
11:01:35,2,V
11:01:17,10,P
11:01:08,1,V
11:01:05,8,P
11:01,3,V
11:01,4,V
11:00:47,6,V
11:00:38,3,V
11:00:34,12,P
11:00:17,14,P
11:00:08,8,P
11:00:04,9,P
11:00,5,V
11:00,4,V
10:59:47,13,P
10:59:38,7,V
10:59:34,5,V
10:59:17,4,V
10:59:08,3,V
10:59:04,8,P
10:59,9,P
10:58:47,5,V
10:58:37,7,V
10:58:34,2,V
10:58:17,9,P
10:58:07,6,V
10:58:04,6,V
10:58,4,V
10:57:47,2,V
10:57:37,3,V
10:57:34,14,P
10:57:17,1,V
10:57:07,6,V
10:57:04,4,V
10:57,11,P
10:57,9,P
10:56:47,14,P
10:56:37,8,P
10:56:34,9,P
10:56:17,13,P
10:56:07,5,V
10:56:04,5,V
10:56,7,V
10:56,3,V
10:55:46,8,P
10:55:37,1,V
10:55:34,14,P
10:55:16,13,P
10:55:07,10,P
10:55:04,14,P
10:55,1,V
10:55,3,V
10:54:46,0,B
10:54:37,9,P
10:54:34,1,V
10:54:16,6,V
10:54:07,0,B
10:54:04,13,P
10:54,0,B
10:54,13,P
10:53:46,11,P
10:53:37,14,P
10:53:34,4,V
10:53:16,7,V
10:53:07,10,P
10:53:04,4,V
10:53,0,B
10:53,14,P
10:52:46,0,B
10:52:37,11,P
10:52:34,3,V
10:52:16,13,P
10:52:07,13,P
10:52:04,8,P
10:52,5,V
10:52,11,P
10:51:46,12,P
10:51:37,10,P
10:51:33,5,V
10:51:16,0,B
10:51:07,10,P
10:51:03,7,V
10:51,13,P
10:51,4,V
10:50:46,11,P
10:50:37,5,V
10:50:33,1,V
10:50:16,1,V
10:50:06,10,P
10:50:03,6,V
10:50,11,P
10:50,1,V
10:49:46,5,V
10:49:36,5,V
10:49:33,7,V
10:49:16,11,P
10:49:06,7,V
10:49:03,9,P
10:49,9,P
10:49,0,B
10:48:46,3,V
10:48:36,6,V
10:48:33,7,V
10:48:16,6,V
10:48:06,13,P
10:48:03,14,P
10:48,5,V
10:48,11,P
10:47:46,10,P
10:47:36,1,V
10:47:33,2,V
10:47:16,7,V
10:47:06,7,V
10:47:03,3,V
10:47,11,P
10:47,2,V
10:46:45,10,P
10:46:36,14,P
10:46:33,7,V
10:46:15,1,V
10:46:06,13,P
10:46:03,13,P
10:46,3,V
10:46,14,P
10:45:45,1,V
10:45:36,11,P
10:45:33,8,P
10:45:15,11,P
10:45:06,10,P
10:45:03,11,P
10:45,7,V
10:45,1,V
10:44:45,10,P
10:44:36,1,V
10:44:33,9,P
10:44:33,7,V
10:44:15,4,V
10:44:06,9,P
10:44:03,7,V
10:44,13,P
10:44,8,P
10:43:45,11,P
10:43:36,13,P
10:43:33,0,B
10:43:15,7,V
10:43:06,4,V
10:43:03,4,V
10:43,8,P
10:43,1,V
10:42:45,5,V
10:42:36,12,P
10:42:32,2,V
10:42:15,1,V
10:42:06,10,P
10:42:02,14,P
10:42,12,P
10:42,13,P
10:41:45,6,V
10:41:35,7,V
10:41:32,3,V
10:41:15,4,V
10:41:05,10,P
10:41:02,10,P
10:41,13,P
10:41,3,V
10:40:45,8,P
10:40:35,5,V
10:40:32,4,V
10:40:15,11,P
10:40:05,3,V
10:40:02,5,V
10:40,13,P
10:40,7,V
10:39:45,10,P
10:39:45,14,P
10:39:35,6,V
10:39:32,7,V
10:39:15,14,P
10:39:05,13,P
10:39:02,9,P
10:39,11,P
10:38:45,6,V
10:38:35,5,V
10:38:32,12,P
10:38:15,3,V
10:38:05,1,V
10:38:02,5,V
10:38,2,V
10:37:44,12,P
10:37:35,7,V
10:37:32,7,V
10:37:14,2,V
10:37:05,12,P
10:37:02,10,P
10:37,2,V
10:37,12,P
10:36:44,10,P
10:36:35,7,V
10:36:32,0,B
10:36:14,1,V
10:36:05,0,B
10:36:02,9,P
10:36,5,V
10:36,0,B
10:35:44,12,P
10:35:35,14,P
10:35:32,0,B
10:35:14,0,B
10:35:05,1,V
10:35:02,8,P
10:35,3,V
10:35,2,V
10:34:44,5,V
10:34:35,8,P
10:34:31,6,V
10:34:14,7,V
10:34:05,5,V
10:34:01,1,V
10:34,9,P
10:34,0,B
10:33:44,14,P
10:33:35,11,P
10:33:31,12,P
10:33:14,14,P
10:33:05,6,V
10:33:01,1,V
10:33,2,V
10:33,0,B
10:32:44,7,V
10:32:34,8,P
10:32:31,6,V
10:32:14,2,V
10:32:04,12,P
10:32:01,9,P
10:32,2,V
10:32,14,P
10:31:44,7,V
10:31:34,10,P
10:31:31,14,P
10:31:14,8,P
10:31:04,3,V
10:31:01,9,P
10:31,3,V
10:31,5,V
10:30:44,10,P
10:30:34,12,P
10:30:31,14,P
10:30:14,9,P
10:30:04,5,V
10:30:01,13,P
10:30,9,P
10:30,0,B
10:29:44,11,P
10:29:34,0,B
10:29:31,10,P
10:29:14,5,V
10:29:04,4,V
10:29:01,8,P
10:29,12,P
10:29,2,V
10:28:43,14,P
10:28:34,13,P
10:28:31,5,V
10:28:13,0,B
10:28:04,7,V
10:28:01,2,V
10:28,10,P
10:28,0,B
10:27:43,5,V
10:27:34,10,P
10:27:31,5,V
10:27:13,14,P
10:27:04,8,P
10:27:01,13,P
10:27,0,B
10:27,5,V
10:26:43,10,P
10:26:34,6,V
10:26:31,12,P
10:26:13,12,P
10:26:04,6,V
10:26:01,5,V
10:26,10,P
10:26,5,V
10:25:43,3,V
10:25:34,7,V
10:25:31,5,V
10:25:13,10,P
10:25:04,1,V
10:25:00,12,P
10:25,7,V
10:25,12,P
10:24:43,8,P
10:24:34,7,V
10:24:30,13,P
10:24:30,0,B
10:24:13,12,P
10:24:03,9,P
10:24:00,0,B
10:24,7,V
10:24,8,P
10:23:43,11,P
10:23:33,8,P
10:23:30,2,V
10:23:13,14,P
10:23:03,3,V
10:23:00,5,V
10:23,4,V
10:23,13,P
10:22:43,13,P
10:22:33,7,V
10:22:30,0,B
10:22:13,3,V
10:22:03,0,B
10:22:00,1,V
10:22,12,P
10:22,6,V
10:21:43,6,V
10:21:33,9,P
10:21:30,8,P
10:21:13,8,P
10:21:03,8,P
10:21:00,11,P
10:21,0,B
10:21,12,P
10:20:43,2,V
10:20:33,12,P
10:20:30,3,V
10:20:13,10,P
10:20:03,14,P
10:20:00,11,P
10:20,5,V
10:20,3,V
10:19:42,3,V
10:19:33,3,V
10:19:30,8,P
10:19:12,14,P
10:19:03,8,P
10:19:00,6,V
10:19,3,V
10:19,9,P
10:18:42,3,V
10:18:33,6,V
10:18:30,14,P
10:18:12,13,P
10:18:03,13,P
10:18:00,7,V
10:18,12,P
10:18,7,V
10:17:42,12,P
10:17:42,14,P
10:17:33,1,V
10:17:30,4,V
10:17:12,12,P
10:17:03,14,P
10:17:00,12,P
10:17,9,P
10:17,8,P
10:16:42,8,P
10:16:33,12,P
10:16:30,8,P
10:16:12,12,P
10:16:03,9,P
10:16,13,P
10:16,1,V
10:15:59,4,V
10:15:42,0,B
10:15:33,8,P
10:15:29,9,P
10:15:12,0,B
10:15:02,2,V
10:15,8,P
10:15,4,V
10:14:59,5,V
10:14:42,3,V
10:14:32,2,V
10:14:29,8,P
10:14:12,1,V
10:14:02,0,B
10:14,14,P
10:14,13,P
10:13:59,5,V
10:13:42,0,B
10:13:32,9,P
10:13:29,7,V
10:13:12,1,V
10:13:02,5,V
10:13,12,P
10:13,14,P
10:12:59,6,V
10:12:42,5,V
10:12:32,13,P
10:12:29,0,B
10:12:12,6,V
10:12:02,6,V
10:12,6,V
10:12,4,V
10:11:59,11,P
10:11:42,6,V
10:11:32,1,V
10:11:29,4,V
10:11:12,4,V
10:11:02,1,V
10:11,3,V
10:11,13,P
10:10:59,2,V
10:10:41,12,P
10:10:32,4,V
10:10:29,6,V
10:10:11,7,V
10:10:02,2,V
10:10,2,V
10:10,11,P
10:09:59,4,V
10:09:41,13,P
10:09:32,11,P
10:09:29,12,P
10:09:11,0,B
10:09:02,1,V
10:09,10,P
10:09,1,V
10:08:59,6,V
10:08:41,14,P
10:08:32,9,P
10:08:29,4,V
10:08:11,4,V
10:08:02,6,V
10:08,10,P
10:08,5,V
10:07:59,6,V
10:07:41,11,P
10:07:32,11,P
10:07:29,8,P
10:07:11,10,P
10:07:02,6,V
10:07,9,P
10:07,11,P
10:06:58,11,P
10:06:41,4,V
10:06:31,4,V
10:06:28,4,V
10:06:11,3,V
10:06:01,14,P
10:06,7,V
10:06,2,V
10:05:58,9,P
10:05:41,5,V
10:05:31,3,V
10:05:28,10,P
10:05:11,9,P
10:05:01,7,V
10:05,4,V
10:05,0,B
10:04:58,5,V
10:04:41,5,V
10:04:31,13,P
10:04:28,14,P
10:04:11,4,V
10:04:01,6,V
10:04,10,P
10:04,8,P
10:03:58,9,P
10:03:41,12,P
10:03:31,1,V
10:03:28,5,V
10:03:11,10,P
10:03:01,0,B
10:03,9,P
10:03,12,P
10:02:58,5,V
10:02:41,8,P
10:02:31,5,V
10:02:28,8,P
10:02:11,3,V
10:02:01,7,V
10:02,4,V
10:02,3,V
10:01:58,7,V
10:01:41,11,P
10:01:31,13,P
10:01:28,5,V
10:01:10,4,V
10:01:01,4,V
10:01,13,P
10:01,9,P
10:00:58,14,P
10:00:40,10,P
10:00:31,10,P
10:00:28,3,V
10:00:10,1,V
10:00:01,9,P
10:00,9,P
10:00,1,V
09:59:58,2,V
09:59:40,5,V
09:59:31,5,V
09:59:28,12,P
09:59:10,11,P
09:59:01,0,B
09:59,12,P
09:58:58,8,P
09:58:40,4,V
09:58:31,0,B
09:58:28,14,P
09:58:10,9,P
09:58:01,4,V
09:58,10,P
09:58,13,P
09:57:57,2,V
09:57:40,14,P
09:57:30,2,V
09:57:27,12,P
09:57:10,11,P
09:57:00,2,V
09:57,12,P
09:57,6,V
09:56:57,13,P
09:56:40,9,P
09:56:30,12,P
09:56:27,1,V
09:56:10,6,V
09:56:00,2,V
09:56,1,V
09:56,14,P
09:55:57,5,V
09:55:40,5,V
09:55:30,3,V
09:55:27,10,P
09:55:10,4,V
09:55:00,12,P
09:55,2,V
09:55,0,B
09:54:57,13,P
09:54:40,2,V
09:54:30,4,V
09:54:27,1,V
09:54:10,2,V
09:54:00,4,V
09:54,12,P
09:54,9,P
09:53:57,11,P
09:53:40,13,P
09:53:30,3,V
09:53:27,10,P
09:53:10,9,P
09:53:00,11,P
09:53,8,P
09:53,5,V
09:52:57,12,P
09:52:39,12,P
09:52:30,6,V
09:52:27,4,V
09:52:09,1,V
09:52:00,5,V
09:52,5,V
09:52,9,P
09:51:57,4,V
09:51:39,9,P
09:51:30,11,P
09:51:27,3,V
09:51:09,12,P
09:51:00,11,P
09:51,11,P
09:51,9,P
09:50:57,2,V
09:50:39,9,P
09:50:30,9,P
09:50:27,13,P
09:50:09,4,V
09:50:00,13,P
09:50,6,V
09:50,3,V
09:49:57,2,V
09:49:39,7,V
09:49:30,3,V
09:49:27,10,P
09:49:09,7,V
09:49,7,V
09:49,13,P
09:48:59,4,V
09:48:56,13,P
09:48:39,8,P
09:48:29,10,P
09:48:26,7,V
09:48:09,13,P
09:48,7,V
09:48,2,V
09:47:59,12,P
09:47:56,3,V
09:47:39,11,P
09:47:29,2,V
09:47:26,9,P
09:47:09,3,V
09:47,10,P
09:46:59,3,V
09:46:56,10,P
09:46:39,14,P
09:46:29,12,P
09:46:26,9,P
09:46:09,3,V
09:46,11,P
09:46,12,P
09:45:59,7,V
09:45:56,4,V
09:45:39,4,V
09:45:29,12,P
09:45:26,8,P
09:45:09,2,V
09:45,1,V
09:44:59,13,P
09:44:56,7,V
09:44:39,11,P
09:44:29,0,B
09:44:26,10,P
09:44:09,13,P
09:44,12,P
09:44,13,P
09:43:59,8,P
09:43:56,5,V
09:43:38,9,P
09:43:29,5,V
09:43:26,1,V
09:43:08,4,V
09:43,2,V
09:43,6,V
09:42:59,13,P
09:42:56,8,P
09:42:38,3,V
09:42:29,0,B
09:42:26,2,V
09:42:08,6,V
09:42,10,P
09:42,2,V
09:41:59,7,V
09:41:56,7,V
09:41:38,8,P
09:41:29,5,V
09:41:26,10,P
09:41:26,12,P
09:41:08,1,V
09:41,0,B
09:41,12,P
09:40:59,14,P
09:40:56,12,P
09:40:38,6,V
09:40:28,9,P
09:40:26,11,P
09:40:08,0,B
09:40,7,V
09:40,6,V
09:39:58,0,B
09:39:55,6,V
09:39:38,1,V
09:39:28,10,P
09:39:25,13,P
09:39:08,13,P
09:39,9,P
09:39,1,V
09:38:58,10,P
09:38:55,3,V
09:38:38,0,B
09:38:28,10,P
09:38:25,0,B
09:38:08,5,V
09:38,1,V
09:38,0,B
09:37:58,7,V
09:37:55,1,V
09:37:38,9,P
09:37:28,5,V
09:37:25,10,P
09:37:08,4,V
09:37,1,V
09:37,13,P
09:36:58,12,P
09:36:55,5,V
09:36:38,13,P
09:36:28,2,V
09:36:25,9,P
09:36:08,4,V
09:36,11,P
09:36,13,P
09:35:58,13,P
09:35:55,2,V
09:35:38,5,V
09:35:25,9,P
09:35:07,8,P
09:35,8,P
09:35,1,V
09:34:55,11,P
09:34:37,6,V
09:34:25,2,V
09:34:07,14,P
09:34,2,V
09:34,6,V
09:33:55,13,P
09:33:37,6,V
09:33:25,10,P
09:33:07,8,P
09:33,13,P
09:33,11,P
09:32:55,5,V
09:32:37,7,V
09:32:25,5,V
09:32:07,8,P
09:32,0,B
09:32,12,P
09:31:55,13,P
09:31:37,12,P
09:31:25,13,P
09:31:07,10,P
09:31,1,V
09:31,12,P
09:30:54,2,V
09:30:37,11,P
09:30:24,0,B
09:30:07,9,P
09:30,12,P
09:30,10,P
09:29:54,0,B
09:29:37,5,V
09:29:24,2,V
09:29:07,7,V
09:29,6,V
09:29,8,P
09:28:54,13,P
09:28:37,3,V
09:28:24,3,V
09:28:07,11,P
09:28,1,V
09:28,4,V
09:27:54,12,P
09:27:37,1,V
09:27:24,2,V
09:27:07,4,V
09:27,11,P
09:27,5,V
09:26:54,9,P
09:26:54,10,P
09:26:37,6,V
09:26:24,10,P
09:26:06,10,P
09:26,12,P
09:25:54,4,V
09:25:36,5,V
09:25:24,6,V
09:25:06,7,V
09:25,14,P
09:25,8,P
09:24:54,8,P
09:24:36,7,V
09:24:24,14,P
09:24:06,9,P
09:24,13,P
09:24,11,P
09:23:54,4,V
09:23:36,13,P
09:23:24,5,V
09:23:06,0,B
09:23,1,V
09:23,6,V
09:22:54,2,V
09:22:36,4,V
09:22:23,12,P
09:22:06,14,P
09:22,8,P
09:22,3,V
09:21:53,0,B
09:21:36,14,P
09:21:23,2,V
09:21:06,6,V
09:21,2,V
09:21,1,V
09:20:53,3,V
09:20:36,2,V
09:20:23,4,V
09:20:06,1,V
09:20,0,B
09:20,8,P
09:19:53,3,V
09:19:36,11,P
09:19:23,2,V
09:19:06,9,P
09:19,0,B
09:19,2,V
09:18:53,3,V
09:18:36,14,P
09:18:23,0,B
09:18:06,12,P
09:18,6,V
09:18,5,V
09:17:53,4,V
09:17:36,13,P
09:17:23,1,V
09:17:05,0,B
09:17,1,V
09:17,2,V
09:16:53,6,V
09:16:35,12,P
09:16:23,0,B
09:16:05,7,V
09:16,5,V
09:16,6,V
09:15:53,13,P
09:15:35,14,P
09:15:23,0,B
09:15:05,10,P
09:15,6,V
09:15,3,V
09:14:53,13,P
09:14:35,0,B
09:14:23,3,V
09:14:05,2,V
09:14,5,V
09:13:53,9,P
09:13:35,6,V
09:13:22,4,V
09:13:05,6,V
09:13,14,P
09:13,9,P
09:12:52,14,P
09:12:35,8,P
09:12:22,5,V
09:12:05,2,V
09:12,3,V
09:12,6,V
09:11:52,12,P
09:11:35,5,V
09:11:22,11,P
09:11:05,0,B
09:11,12,P
09:11,13,P
09:10:52,0,B
09:10:35,10,P
09:10:22,13,P
09:10:05,14,P
09:10,5,V
09:10,12,P
09:09:52,3,V
09:09:35,5,V
09:09:22,12,P
09:09:05,14,P
09:09,0,B
09:09,6,V
09:08:52,8,P
09:08:35,2,V
09:08:22,2,V
09:08:04,8,P
09:08,12,P
09:08,14,P
09:07:52,9,P
09:07:34,7,V
09:07:22,4,V
09:07:04,13,P
09:07,11,P
09:07,13,P
09:06:52,9,P
09:06:34,10,P
09:06:22,12,P
09:06:04,9,P
09:06,5,V
09:06,8,P
09:05:52,1,V
09:05:34,0,B
09:05:22,14,P
09:05:04,9,P
09:05,0,B
09:05,9,P
09:04:52,8,P
09:04:34,10,P
09:04:21,12,P
09:04:04,9,P
09:04,3,V
09:04,6,V
09:03:51,7,V
09:03:34,10,P
09:03:21,8,P
09:03:04,10,P
09:03,2,V
09:03,13,P
09:02:51,3,V
09:02:34,13,P
09:02:21,5,V
09:02:04,14,P
09:02,5,V
09:02,0,B
09:01:51,1,V
09:01:34,13,P
09:01:21,6,V
09:01:04,2,V
09:01,2,V
09:01,10,P
09:00:51,6,V
09:00:34,11,P
09:00:21,13,P
09:00:04,11,P
09:00,10,P
09:00,2,V
08:59:51,1,V
08:59:34,8,P
08:59:21,7,V
08:59:03,11,P
08:59,12,P
08:59,8,P
08:58:51,7,V
08:58:33,10,P
08:58:21,12,P
08:58:03,4,V
08:58,7,V
08:58,3,V
08:57:51,8,P
08:57:33,7,V
08:57:21,6,V
08:57:03,10,P
08:57,3,V
08:57,11,P
08:56:51,12,P
08:56:33,5,V
08:56:21,0,B
08:56:03,10,P
08:56,7,V
08:56,11,P
08:55:51,8,P
08:55:33,1,V
08:55:20,7,V
08:55:03,6,V
08:55,0,B
08:55,6,V
08:54:50,4,V
08:54:33,12,P
08:54:20,7,V
08:54:03,1,V
08:54,9,P
08:54,2,V
08:53:50,12,P
08:53:33,10,P
08:53:20,5,V
08:53:20,8,P
08:53:03,12,P
08:53:03,8,P
08:53,11,P
08:53,0,B
08:52:50,5,V
08:52:33,8,P
08:52:20,10,P
08:52:03,9,P
08:52,13,P
08:52,6,V
08:51:50,13,P
08:51:33,4,V
08:51:20,9,P
08:51:02,3,V
08:51,3,V
08:50:50,5,V
08:50:32,12,P
08:50:20,1,V
08:50:02,12,P
08:50,8,P
08:50,2,V
08:49:50,1,V
08:49:32,12,P
08:49:20,7,V
08:49:02,8,P
08:49,6,V
08:48:50,2,V
08:48:32,11,P
08:48:20,1,V
08:48:02,13,P
08:48,4,V
08:48,1,V
08:47:50,8,P
08:47:32,14,P
08:47:20,1,V
08:47:02,11,P
08:47,3,V
08:47,6,V
08:46:50,2,V
08:46:32,8,P
08:46:19,5,V
08:46:02,7,V
08:46,4,V
08:46,1,V
08:45:49,9,P
08:45:32,7,V
08:45:19,10,P
08:45:02,14,P
08:45,9,P
08:45,0,B
08:44:49,14,P
08:44:32,3,V
08:44:19,14,P
08:44:02,14,P
08:44,4,V
08:44,0,B
08:43:49,10,P
08:43:32,2,V
08:43:19,0,B
08:43:02,1,V
08:43,6,V
08:43,11,P
08:42:49,11,P
08:42:32,8,P
08:42:19,5,V
08:42:02,6,V
08:42,13,P
08:42,1,V
08:41:49,4,V
08:41:49,3,V
08:41:31,5,V
08:41:19,4,V
08:41:01,5,V
08:41,6,V
08:41,9,P
08:40:49,14,P
08:40:31,7,V
08:40:19,11,P
08:40:01,13,P
08:40,7,V
08:39:49,11,P
08:39:31,7,V
